filename,journal,year,paper_uuid,pred_label,reasoning,raw_response
Exploring-the-dark-side-of-inter-firm-coopetition--Th_2024_Industrial-Market.md,Industrial_Marketing_Management,2024,Exploring-the-dark-side-of-inter-firm-coopetition--Th_2024_Industrial-Market,1,"The paper explores inter-firm coopetition, which is a form of inter-organizational relation, and involves theory development by examining the impact of coopetition on customer satisfaction from a managerial viewpoint.","{
    ""reasoning"": ""The paper explores inter-firm coopetition, which is a form of inter-organizational relation, and involves theory development by examining the impact of coopetition on customer satisfaction from a managerial viewpoint."",
    ""decision"": 1
}"
Exploring-the-dark-side-of-managerial-upselling-emphasis--E_2024_Industrial-.md,Industrial_Marketing_Management,2024,Exploring-the-dark-side-of-managerial-upselling-emphasis--E_2024_Industrial-,1,"The paper focuses on B2B sales strategies and the impact of managerial upselling emphasis on salesperson emotional exhaustion and performance, which is related to inter-organizational relations and adopts a managerial viewpoint with theory development.","{
    ""reasoning"": ""The paper focuses on B2B sales strategies and the impact of managerial upselling emphasis on salesperson emotional exhaustion and performance, which is related to inter-organizational relations and adopts a managerial viewpoint with theory development."",
    ""decision"": 1
}"
Foreign-divestment-of-B2B-service-firms--Institutional_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Foreign-divestment-of-B2B-service-firms--Institutional_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations in the context of B2B service firms and their foreign divestment decisions, involves theory development and testing through hypotheses, and adopts a managerial viewpoint by examining the impact of institutional unpredictability and digitalization on firms' strategic decisions.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in the context of B2B service firms and their foreign divestment decisions, involves theory development and testing through hypotheses, and adopts a managerial viewpoint by examining the impact of institutional unpredictability and digitalization on firms' strategic decisions."",
    ""decision"": 1
}"
Founder-s-birth-order-and-triple-bottom-line-i_2024_Industrial-Marketing-Man.md,Industrial_Marketing_Management,2024,Founder-s-birth-order-and-triple-bottom-line-i_2024_Industrial-Marketing-Man,1,"The paper focuses on the influence of CEOs' birth order on firms' triple bottom line management in B2B SMEs, adopting upper-echelon and post-traumatic childhood experience theories, which aligns with the topic of inter-organizational relations and involves theory development.","{
    ""reasoning"": ""The paper focuses on the influence of CEOs' birth order on firms' triple bottom line management in B2B SMEs, adopting upper-echelon and post-traumatic childhood experience theories, which aligns with the topic of inter-organizational relations and involves theory development."",
    ""decision"": 1
}"
Franchisee-well-being--The-roles-of-entrepreneurial-iden_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Franchisee-well-being--The-roles-of-entrepreneurial-iden_2024_Industrial-Mar,1,"The paper focuses on the relationship between franchisors and franchisees, which is an inter-organizational relation, and involves theory development using the Job-Demands Resource Model from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on the relationship between franchisors and franchisees, which is an inter-organizational relation, and involves theory development using the Job-Demands Resource Model from a managerial viewpoint."",
    ""decision"": 1
}"
From-organizational-ambidexterity-to-organizational-pe_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,From-organizational-ambidexterity-to-organizational-pe_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations, specifically buyer-supplier relationships and co-creation, and involves theory development and testing from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically buyer-supplier relationships and co-creation, and involves theory development and testing from a managerial viewpoint."",
    ""decision"": 1
}"
Green-brand-identity-and-B2B-channel-partners--tactical-_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Green-brand-identity-and-B2B-channel-partners--tactical-_2024_Industrial-Mar,1,"The paper focuses on inter-organizational relations in the B2B context, involves theory development and testing through the synthesis of Signaling theory and Stewardship theory, and adopts a managerial viewpoint by examining the perspectives of both channel partners and organizations.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in the B2B context, involves theory development and testing through the synthesis of Signaling theory and Stewardship theory, and adopts a managerial viewpoint by examining the perspectives of both channel partners and organizations."",
    ""decision"": 1
}"
How-distance-influences-contractual-governance-in-_2024_Industrial-Marketing.md,Industrial_Marketing_Management,2024,How-distance-influences-contractual-governance-in-_2024_Industrial-Marketing,1,"The paper focuses on inter-organizational relations, specifically buyer-seller relationships, and involves theory development/testing from a managerial viewpoint, examining the impact of distance on contractual governance.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically buyer-seller relationships, and involves theory development/testing from a managerial viewpoint, examining the impact of distance on contractual governance."",
    ""decision"": 1
}"
How-do-strategic-alliance-formations-create-shareholder-v_2024_Industrial-Ma.md,Industrial_Marketing_Management,2024,How-do-strategic-alliance-formations-create-shareholder-v_2024_Industrial-Ma,1,"The paper focuses on strategic alliances, a type of inter-organizational relation, and involves theory development by exploring the relationship between alliance formations and shareholder value, adopting a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on strategic alliances, a type of inter-organizational relation, and involves theory development by exploring the relationship between alliance formations and shareholder value, adopting a managerial viewpoint."",
    ""decision"": 1
}"
How-does-channel-network-coopetition-behaviors-affect-tran_2024_Industrial-M.md,Industrial_Marketing_Management,2024,How-does-channel-network-coopetition-behaviors-affect-tran_2024_Industrial-M,1,"The paper focuses on inter-organizational relations, specifically coopetition behaviors in channel networks, and involves theory development and testing from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically coopetition behaviors in channel networks, and involves theory development and testing from a managerial viewpoint."",
    ""decision"": 1
}"
How-marketing-and-sales-use-digital-tools-for-in_2024_Industrial-Marketing-M.md,Industrial_Marketing_Management,2024,How-marketing-and-sales-use-digital-tools-for-in_2024_Industrial-Marketing-M,0,"The paper focuses on the internal use of digital tools by marketing and sales professionals for innovation ideation, which does not align with the topic of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on the internal use of digital tools by marketing and sales professionals for innovation ideation, which does not align with the topic of inter-organizational relations."",
    ""decision"": 0
}"
How-should-firms-orchestrate-intrinsic-and-extrinsic-motiv_2024_Industrial-M.md,Industrial_Marketing_Management,2024,How-should-firms-orchestrate-intrinsic-and-extrinsic-motiv_2024_Industrial-M,0,"The paper focuses on internal corporate management, specifically on motivational strategies and their impact on firm performance, which does not meet the topic criterion of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically on motivational strategies and their impact on firm performance, which does not meet the topic criterion of inter-organizational relations."",
    ""decision"": 0
}"
How-social-media-and-flexible-work-arrangements-hard_2024_Industrial-Marketi.md,Industrial_Marketing_Management,2024,How-social-media-and-flexible-work-arrangements-hard_2024_Industrial-Marketi,0,"The paper focuses on internal corporate management, specifically the impact of abusive supervision on salespeople and the role of social media and flexible work arrangements in mitigating this effect, which does not meet the topic criterion of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically the impact of abusive supervision on salespeople and the role of social media and flexible work arrangements in mitigating this effect, which does not meet the topic criterion of inter-organizational relations."",
    ""decision"": 0
}"
How-tech-companies-advance-sustainability-through-artifici_2024_Industrial-M.md,Industrial_Marketing_Management,2024,How-tech-companies-advance-sustainability-through-artifici_2024_Industrial-M,0,"The paper focuses on tech companies' internal strategy development for sustainability through artificial intelligence, lacking a clear emphasis on inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on tech companies' internal strategy development for sustainability through artificial intelligence, lacking a clear emphasis on inter-organizational relations."",
    ""decision"": 0
}"
IMM-Asia-and-Oceania-Summit-2024_2024_Industrial-Marketing-Management.md,Industrial_Marketing_Management,2024,IMM-Asia-and-Oceania-Summit-2024_2024_Industrial-Marketing-Management,0,"The paper does not contain a specific research study with a title, abstract, and introduction to evaluate against the inclusion criteria, but based on the content, it appears to be an announcement for a conference focused on B2B marketing, which aligns with inter-organizational relations, and may involve theory development or testing from a managerial viewpoint.","{
    ""reasoning"": ""The paper does not contain a specific research study with a title, abstract, and introduction to evaluate against the inclusion criteria, but based on the content, it appears to be an announcement for a conference focused on B2B marketing, which aligns with inter-organizational relations, and may involve theory development or testing from a managerial viewpoint."",
    ""decision"": 0
}"
Identifying-effective-market-shaping-strategies--A-fuz_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Identifying-effective-market-shaping-strategies--A-fuz_2024_Industrial-Marke,1,"The paper focuses on market-shaping strategies, which involves inter-organizational relations and adopts a managerial viewpoint, with explicit theory development through fuzzy-set qualitative comparative analysis.","{
    ""reasoning"": ""The paper focuses on market-shaping strategies, which involves inter-organizational relations and adopts a managerial viewpoint, with explicit theory development through fuzzy-set qualitative comparative analysis."",
    ""decision"": 1
}"
Impact-factor--IF--scores-for-2023_2024_Industrial-Marketing-Management.md,Industrial_Marketing_Management,2024,Impact-factor--IF--scores-for-2023_2024_Industrial-Marketing-Management,0,The paper is an editorial that does not involve theory development or testing and focuses on the journal's performance rather than inter-organizational relations from a managerial viewpoint.,"{
    ""reasoning"": ""The paper is an editorial that does not involve theory development or testing and focuses on the journal's performance rather than inter-organizational relations from a managerial viewpoint."",
    ""decision"": 0
}"
Impact-of-carbon-offset-perceptions-on-greenwashing--Rev_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Impact-of-carbon-offset-perceptions-on-greenwashing--Rev_2024_Industrial-Mar,1,"The paper focuses on the impact of carbon offset perceptions on greenwashing in a B2B context, involving theory development through agency and revealed preferences theories, and adopts a managerial viewpoint by examining the behavior of B2B organizations and their managers.","{
    ""reasoning"": ""The paper focuses on the impact of carbon offset perceptions on greenwashing in a B2B context, involving theory development through agency and revealed preferences theories, and adopts a managerial viewpoint by examining the behavior of B2B organizations and their managers."",
    ""decision"": 1
}"
In-Memoriam--Peter-J--LaPlaca--1946-2024_2024_Industrial-Marketing-Managemen.md,Industrial_Marketing_Management,2024,In-Memoriam--Peter-J--LaPlaca--1946-2024_2024_Industrial-Marketing-Managemen,0,"The paper is an editorial and does not involve theory development or testing, nor does it focus on inter-organizational relations from a managerial viewpoint.","{
    ""reasoning"": ""The paper is an editorial and does not involve theory development or testing, nor does it focus on inter-organizational relations from a managerial viewpoint."",
    ""decision"": 0
}"
In-pursuit-of-value--The-objective-of-a-purchase-a_2024_Industrial-Marketing.md,Industrial_Marketing_Management,2024,In-pursuit-of-value--The-objective-of-a-purchase-a_2024_Industrial-Marketing,1,"The paper focuses on inter-organizational relations, specifically buyer-supplier relationships, and involves theory development by investigating how purchasing objectives influence relationship practices, adopting a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically buyer-supplier relationships, and involves theory development by investigating how purchasing objectives influence relationship practices, adopting a managerial viewpoint."",
    ""decision"": 1
}"
Incorporating-direct-customers--customer-needs-in-a-mu_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Incorporating-direct-customers--customer-needs-in-a-mu_2024_Industrial-Marke,0,"The paper focuses on B2B market segmentation, incorporating direct customers' customer needs, which relates to inter-organizational relations and adopts a managerial viewpoint, but does not explicitly involve theory development or testing in the provided content.","{
    ""reasoning"": ""The paper focuses on B2B market segmentation, incorporating direct customers' customer needs, which relates to inter-organizational relations and adopts a managerial viewpoint, but does not explicitly involve theory development or testing in the provided content."",
    ""decision"": 0
}"
Incorporating-usage-data-for-B2B-churn-predict_2024_Industrial-Marketing-Man.md,Industrial_Marketing_Management,2024,Incorporating-usage-data-for-B2B-churn-predict_2024_Industrial-Marketing-Man,0,"The paper focuses on B2B customer churn prediction, which involves inter-organizational relations and adopts a managerial viewpoint, but it does not explicitly involve theory development or theory testing in the provided content.","{
    ""reasoning"": ""The paper focuses on B2B customer churn prediction, which involves inter-organizational relations and adopts a managerial viewpoint, but it does not explicitly involve theory development or theory testing in the provided content."",
    ""decision"": 0
}"
Industrial-innovation-management-in-the-age-of-digital-t_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Industrial-innovation-management-in-the-age-of-digital-t_2024_Industrial-Mar,1,"The paper focuses on the relationship between salespeople's selling capabilities and business customers' adoption of industrial innovations, which is an inter-organizational relation, and it involves theory development by empirically establishing the mediating role of knowledge adoption, thus meeting the inclusion criteria.","{
    ""reasoning"": ""The paper focuses on the relationship between salespeople's selling capabilities and business customers' adoption of industrial innovations, which is an inter-organizational relation, and it involves theory development by empirically establishing the mediating role of knowledge adoption, thus meeting the inclusion criteria."",
    ""decision"": 1
}"
Industrial-service-innovation--Exploring-the-transformat_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Industrial-service-innovation--Exploring-the-transformat_2024_Industrial-Mar,1,"The paper explores the transformation process to digital servitization in industrial goods companies, focusing on inter-organizational relations through product-service systems and digital services, and involves theory development on business model innovation and platform business from a managerial viewpoint.","{
    ""reasoning"": ""The paper explores the transformation process to digital servitization in industrial goods companies, focusing on inter-organizational relations through product-service systems and digital services, and involves theory development on business model innovation and platform business from a managerial viewpoint."",
    ""decision"": 1
}"
Influence-strategies-in-dual-distribution-channels--Ex_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Influence-strategies-in-dual-distribution-channels--Ex_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations in dual distribution channels, involves theory development on influence strategies, and adopts a managerial viewpoint to curb distributors' opportunism.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in dual distribution channels, involves theory development on influence strategies, and adopts a managerial viewpoint to curb distributors' opportunism."",
    ""decision"": 1
}"
Innovation-outsourcing-versus-joint-innovation-in-collabo_2024_Industrial-Ma.md,Industrial_Marketing_Management,2024,Innovation-outsourcing-versus-joint-innovation-in-collabo_2024_Industrial-Ma,1,"The paper focuses on inter-organizational relations, specifically buyer-supplier collaboration in new product development, involves theory development and testing, and adopts a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically buyer-supplier collaboration in new product development, involves theory development and testing, and adopts a managerial viewpoint."",
    ""decision"": 1
}"
Institutions--effectuation-and-network-outsidership--R_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Institutions--effectuation-and-network-outsidership--R_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations in the context of foreign market entry, involves theory development and testing through the lens of effectuation theory and the Uppsala model, and adopts a managerial viewpoint by examining how firms respond to institutional turbulence.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in the context of foreign market entry, involves theory development and testing through the lens of effectuation theory and the Uppsala model, and adopts a managerial viewpoint by examining how firms respond to institutional turbulence."",
    ""decision"": 1
}"
Integrated-community-based-internal-branding---A-holist_2024_Industrial-Mark.md,Industrial_Marketing_Management,2024,Integrated-community-based-internal-branding---A-holist_2024_Industrial-Mark,0,"The paper focuses on internal branding in a B2B setting, which does not meet the topic criterion of inter-organizational relations, and thus does not align with the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on internal branding in a B2B setting, which does not meet the topic criterion of inter-organizational relations, and thus does not align with the 'External Resource Management' literature review."",
    ""decision"": 0
}"
Is-segmentation-a-theory--Improving-the-theoretical-basi_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Is-segmentation-a-theory--Improving-the-theoretical-basi_2024_Industrial-Mar,1,"The paper focuses on developing a theoretical basis for business-to-business segmentation, which is a crucial aspect of inter-organizational relations in marketing, and adopts a managerial viewpoint by emphasizing the importance of segmentation in business-to-business marketing strategy.","{
    ""reasoning"": ""The paper focuses on developing a theoretical basis for business-to-business segmentation, which is a crucial aspect of inter-organizational relations in marketing, and adopts a managerial viewpoint by emphasizing the importance of segmentation in business-to-business marketing strategy."",
    ""decision"": 1
}"
Is-social-media-B2B-engagement-driven-by-impression-manage_2024_Industrial-M.md,Industrial_Marketing_Management,2024,Is-social-media-B2B-engagement-driven-by-impression-manage_2024_Industrial-M,1,"The paper focuses on B2B engagement on LinkedIn, involving theory development through impression management strategies and adopting a managerial viewpoint to understand how business professionals can initiate contact and engage with each other on social media.","{
    ""reasoning"": ""The paper focuses on B2B engagement on LinkedIn, involving theory development through impression management strategies and adopting a managerial viewpoint to understand how business professionals can initiate contact and engage with each other on social media."",
    ""decision"": 1
}"
Is-the-buyer-really-king--A-meta-analysis-of-the-buy_2024_Industrial-Marketi.md,Industrial_Marketing_Management,2024,Is-the-buyer-really-king--A-meta-analysis-of-the-buy_2024_Industrial-Marketi,1,"The paper focuses on sales negotiations between buyers and sellers, which is an inter-organizational relation, and it involves theory development and testing from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on sales negotiations between buyers and sellers, which is an inter-organizational relation, and it involves theory development and testing from a managerial viewpoint."",
    ""decision"": 1
}"
Leading-the-transition-to-multi-sided-platforms--MSPs-_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Leading-the-transition-to-multi-sided-platforms--MSPs-_2024_Industrial-Marke,1,"The paper focuses on the transformation of a B2B SME to a multi-sided platform, involving inter-organizational relations, theory development through Moore's ecosystem lifecycle model, and adopting a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on the transformation of a B2B SME to a multi-sided platform, involving inter-organizational relations, theory development through Moore's ecosystem lifecycle model, and adopting a managerial viewpoint."",
    ""decision"": 1
}"
Leveraging-brand-specific-transformational-leadership-as-_2024_Industrial-Ma.md,Industrial_Marketing_Management,2024,Leveraging-brand-specific-transformational-leadership-as-_2024_Industrial-Ma,1,"The paper focuses on M&A performance in an emerging market, which involves inter-organizational relations, and explicitly develops and tests a framework involving brand-specific transformational leadership, adopting a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on M&A performance in an emerging market, which involves inter-organizational relations, and explicitly develops and tests a framework involving brand-specific transformational leadership, adopting a managerial viewpoint."",
    ""decision"": 1
}"
Leveraging-social-supports-to-cope-with-sales-complexities-_2024_Industrial-.md,Industrial_Marketing_Management,2024,Leveraging-social-supports-to-cope-with-sales-complexities-_2024_Industrial-,0,"The paper focuses on B2B sales teams and value-based selling, which involves inter-organizational relations, and it explicitly involves theory development or testing using the JD-R model from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on B2B sales teams and value-based selling, which involves inter-organizational relations, and it explicitly involves theory development or testing using the JD-R model from a managerial viewpoint."",
    ""decision"": 0
}"
Low-carbon-business-models--Review-and-typo_2024_Industrial-Marketing-Manage.md,Industrial_Marketing_Management,2024,Low-carbon-business-models--Review-and-typo_2024_Industrial-Marketing-Manage,0,"The paper focuses on business models and value creation in the context of decarbonization and low-carbon operations, which is more related to internal corporate management and sustainability rather than inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on business models and value creation in the context of decarbonization and low-carbon operations, which is more related to internal corporate management and sustainability rather than inter-organizational relations."",
    ""decision"": 0
}"
Managers-of-selling-and-buying-organizations-as-eng_2024_Industrial-Marketin.md,Industrial_Marketing_Management,2024,Managers-of-selling-and-buying-organizations-as-eng_2024_Industrial-Marketin,1,"The paper focuses on inter-organizational relations through the lens of sales and procurement managers' network engineering behavior, involves theory development on network brokering, and adopts a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations through the lens of sales and procurement managers' network engineering behavior, involves theory development on network brokering, and adopts a managerial viewpoint."",
    ""decision"": 1
}"
Managing-Chinese-suppliers--sustainability-performance_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Managing-Chinese-suppliers--sustainability-performance_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations in the context of sustainable supply chain collaboration, involves theory development and testing through transaction cost economics and social exchange theory, and adopts a managerial viewpoint in examining the role of guanxi governance in managing Chinese suppliers' sustainability performance.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in the context of sustainable supply chain collaboration, involves theory development and testing through transaction cost economics and social exchange theory, and adopts a managerial viewpoint in examining the role of guanxi governance in managing Chinese suppliers' sustainability performance."",
    ""decision"": 1
}"
Managing-IOS--and-social-media-enabled-knowledge-excha_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Managing-IOS--and-social-media-enabled-knowledge-excha_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations, involves theory development and testing through the task–technology fit perspective, and adopts a managerial viewpoint by examining the impact of ICT capabilities on knowledge exchange processes between firms.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, involves theory development and testing through the task–technology fit perspective, and adopts a managerial viewpoint by examining the impact of ICT capabilities on knowledge exchange processes between firms."",
    ""decision"": 1
}"
Managing-digitalized-touchpoints-in-B2B-custom_2024_Industrial-Marketing-Man.md,Industrial_Marketing_Management,2024,Managing-digitalized-touchpoints-in-B2B-custom_2024_Industrial-Marketing-Man,1,"The paper focuses on managing digitalized touchpoints in B2B customer journeys, which is related to inter-organizational relations, and it involves theory development through an exploratory case study from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on managing digitalized touchpoints in B2B customer journeys, which is related to inter-organizational relations, and it involves theory development through an exploratory case study from a managerial viewpoint."",
    ""decision"": 1
}"
Managing-paradoxical-tensions-to-initiate-coopetition-b_2024_Industrial-Mark.md,Industrial_Marketing_Management,2024,Managing-paradoxical-tensions-to-initiate-coopetition-b_2024_Industrial-Mark,1,"The paper focuses on inter-organizational relations, specifically coopetition between MNEs, involves theory development through an integrated framework, and adopts a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically coopetition between MNEs, involves theory development through an integrated framework, and adopts a managerial viewpoint."",
    ""decision"": 1
}"
Managing-the-interfunctional-war--Mitigating-the-negati_2024_Industrial-Mark.md,Industrial_Marketing_Management,2024,Managing-the-interfunctional-war--Mitigating-the-negati_2024_Industrial-Mark,0,"The paper focuses on internal corporate management, specifically the conflict between sales and marketing functions, which does not meet the topic criterion of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically the conflict between sales and marketing functions, which does not meet the topic criterion of inter-organizational relations."",
    ""decision"": 0
}"
Marketing-capabilities--market-ambidexterity-and-product_2024_Industrial-Mar.md,Industrial_Marketing_Management,2024,Marketing-capabilities--market-ambidexterity-and-product_2024_Industrial-Mar,0,"The paper focuses on market ambidexterity and marketing capabilities within firms, which does not directly relate to inter-organizational relations, and thus does not meet the topic inclusion criteria.","{
    ""reasoning"": ""The paper focuses on market ambidexterity and marketing capabilities within firms, which does not directly relate to inter-organizational relations, and thus does not meet the topic inclusion criteria."",
    ""decision"": 0
}"
More-is-better-but-in-what-direction--The-effects-of-rela_2024_Industrial-Ma.md,Industrial_Marketing_Management,2024,More-is-better-but-in-what-direction--The-effects-of-rela_2024_Industrial-Ma,1,"The paper focuses on inter-organizational relations in a business-to-business context, involves theory development and testing through the lens of social exchange theory, and adopts a managerial viewpoint by examining the effects of relationship marketing investments on customer gratitude.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in a business-to-business context, involves theory development and testing through the lens of social exchange theory, and adopts a managerial viewpoint by examining the effects of relationship marketing investments on customer gratitude."",
    ""decision"": 1
}"
Moving-forward-without-resolution--Managing-competing_2024_Industrial-Market.md,Industrial_Marketing_Management,2024,Moving-forward-without-resolution--Managing-competing_2024_Industrial-Market,0,"The paper focuses on managing competing logics within an organization, which does not directly relate to inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on managing competing logics within an organization, which does not directly relate to inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
Navigating-inter-cultural-experiences--NICE--in-B2B-rel_2024_Industrial-Mark.md,Industrial_Marketing_Management,2024,Navigating-inter-cultural-experiences--NICE--in-B2B-rel_2024_Industrial-Mark,1,"The paper focuses on inter-organizational relations in B2B settings, involves theory development, and adopts a managerial viewpoint, exploring the impact of cultural diversity on B2B relationships.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in B2B settings, involves theory development, and adopts a managerial viewpoint, exploring the impact of cultural diversity on B2B relationships."",
    ""decision"": 1
}"
Necessary-engagement-in-stakeholder-relationships-for-_2024_Industrial-Marke.md,Industrial_Marketing_Management,2024,Necessary-engagement-in-stakeholder-relationships-for-_2024_Industrial-Marke,1,"The paper focuses on inter-organizational relations in industrial clusters, involves theory development through regression analysis and necessary condition analysis, and adopts a managerial viewpoint for cluster firm and cluster organization managers.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in industrial clusters, involves theory development through regression analysis and necessary condition analysis, and adopts a managerial viewpoint for cluster firm and cluster organization managers."",
    ""decision"": 1
}"
Nurturing-strategic-agility-through-corporate-ventur_2024_Industrial-Marketi.md,Industrial_Marketing_Management,2024,Nurturing-strategic-agility-through-corporate-ventur_2024_Industrial-Marketi,1,"The paper explores the role of corporate venturing advisory firms in fostering strategic agility in established companies, which is related to inter-organizational relations and involves theory development on strategic agility.","{
    ""reasoning"": ""The paper explores the role of corporate venturing advisory firms in fostering strategic agility in established companies, which is related to inter-organizational relations and involves theory development on strategic agility."",
    ""decision"": 1
}"
Paradox-blindness--How-managers-frame-coope_2024_Industrial-Marketing-Manage.md,Industrial_Marketing_Management,2024,Paradox-blindness--How-managers-frame-coope_2024_Industrial-Marketing-Manage,1,"The paper focuses on inter-organizational relations, specifically coopetition, and involves theory development through the exploration of managerial framings and their impact on managing coopetition, adopting a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations, specifically coopetition, and involves theory development through the exploration of managerial framings and their impact on managing coopetition, adopting a managerial viewpoint."",
    ""decision"": 1
}"
Pathways-of-development-of-dynamic-capabilities-for-ser_2024_Industrial-Mark.md,Industrial_Marketing_Management,2024,Pathways-of-development-of-dynamic-capabilities-for-ser_2024_Industrial-Mark,1,"The paper focuses on servitization transformation in manufacturing firms, involving the development of dynamic capabilities and inter-organizational relations with customers, and adopts a managerial viewpoint with theory development on capability development pathways.","{
    ""reasoning"": ""The paper focuses on servitization transformation in manufacturing firms, involving the development of dynamic capabilities and inter-organizational relations with customers, and adopts a managerial viewpoint with theory development on capability development pathways."",
    ""decision"": 1
}"
Probing-for-omitted-variable-bias--The-role-of-the-impact-_2024_Industrial-M.md,Industrial_Marketing_Management,2024,Probing-for-omitted-variable-bias--The-role-of-the-impact-_2024_Industrial-M,0,"The paper focuses on empirical marketing research, specifically addressing endogeneity and omitted variable bias, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on empirical marketing research, specifically addressing endogeneity and omitted variable bias, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
Product-development-the-IKEA-way---The-role-of-target-cos_2024_Industrial-Ma.md,Industrial_Marketing_Management,2024,Product-development-the-IKEA-way---The-role-of-target-cos_2024_Industrial-Ma,1,"The paper focuses on inter-organizational relations in product development within IKEA's industrial network, involves theory development related to innovation and resource configuration, and adopts a managerial viewpoint with practical implications for managers.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in product development within IKEA's industrial network, involves theory development related to innovation and resource configuration, and adopts a managerial viewpoint with practical implications for managers."",
    ""decision"": 1
}"
Prospective-market-shaping--A-discursive-analysis-of-_2024_Industrial-Market.md,Industrial_Marketing_Management,2024,Prospective-market-shaping--A-discursive-analysis-of-_2024_Industrial-Market,0,"The paper focuses on market shaping and visioning in the context of autonomous vehicles, which does not explicitly involve inter-organizational relations or theory development from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on market shaping and visioning in the context of autonomous vehicles, which does not explicitly involve inter-organizational relations or theory development from a managerial viewpoint."",
    ""decision"": 0
}"
Radical-product-sustainability-oriented-innovation--SOI--a_2024_Industrial-M.md,Industrial_Marketing_Management,2024,Radical-product-sustainability-oriented-innovation--SOI--a_2024_Industrial-M,1,"The paper focuses on inter-organizational relations in a B2B context, involves theory development by examining the relationship between radical product SOI and 3BL performance, and adopts a managerial viewpoint by providing guidelines for B2B managers.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in a B2B context, involves theory development by examining the relationship between radical product SOI and 3BL performance, and adopts a managerial viewpoint by providing guidelines for B2B managers."",
    ""decision"": 1
}"
